,stock,W,L,Data_Type,Month_type,Min_vol,Test_perc,Win_Rate,Symbol,Options Vol,Imp Vol,WR_rank,TR_rank,Vol_rank,Total_score,EV
151,BBY,8,38,pos_change,m1,5.612578055688173,90%,0.17391304347826086,BBY,4294.0,37.19%,0.29545454545454547,0.9772727272727273,0.7857142857142857,4.603896103896104,1.1815953801448784
152,FAST,14,32,pos_change,m1,3.4768356070775375,90%,0.30434782608695654,0,0.0,0,0.814935064935065,0.5714285714285714,0.3409090909090909,4.5,1.5211155780964227
153,APA,16,26,pos_change,m1,4.456524384627267,90%,0.38095238095238093,APA,11294.0,61.72%,0.948051948051948,0.8766233766233766,0.8766233766233766,6.35064935064935,2.74247654438601
154,AXP,4,50,pos_change,m1,2.9914092457899466,90%,0.07407407407407407,AXP,6338.0,23.85%,0.025974025974025976,0.3181818181818182,0.8214285714285714,1.853896103896104,0.23931273966319572
155,OXY,13,33,pos_change,m1,3.796907479193521,90%,0.2826086956521739,OXY,17186.0,57.58%,0.7581168831168831,0.7142857142857143,0.8961038961038961,5.313311688311688,1.4957514311974476
156,MU,9,38,pos_change,m1,6.173447064196493,90%,0.19148936170212766,MU,26937.0,37.45%,0.38636363636363635,0.9902597402597403,0.9383116883116883,5.068181818181818,1.4621321994149585
157,BAX,10,40,pos_change,m1,3.0795455525436846,90%,0.2,0,0.0,0,0.43506493506493504,0.3538961038961039,0.3409090909090909,2.707792207792208,0.7698863881359211
158,GPS,21,23,pos_change,m1,3.867778637609019,90%,0.4772727272727273,GPS,4542.0,55.55%,0.9967532467532467,0.7305194805194806,0.788961038961039,5.970779220779221,3.531450060425626
159,EMR,7,37,pos_change,m1,3.0579582941489583,90%,0.1590909090909091,0,0.0,0,0.2077922077922078,0.34415584415584416,0.3409090909090909,1.9967532467532467,0.5785326502443975
160,ED,14,37,pos_change,m1,2.2101957449617777,90%,0.27450980392156865,0,0.0,0,0.7418831168831169,0.012987012987012988,0.3409090909090909,2.6055194805194803,0.8362902818774296
161,JCI,12,37,pos_change,m1,3.2607548864164766,90%,0.24489795918367346,0,0.0,0,0.6168831168831169,0.44805194805194803,0.3409090909090909,3.5357142857142856,1.0575421253242627
162,LB,18,28,pos_change,m1,4.486147202192421,90%,0.391304347826087,0,0.0,0,0.9577922077922078,0.8863636363636364,0.3409090909090909,5.873376623376623,2.883951772837985
163,LIN,8,33,pos_change,m1,2.9998977119632784,90%,0.1951219512195122,0,0.0,0,0.39285714285714285,0.32142857142857145,0.3409090909090909,2.483766233766234,0.727247930172916
164,EMN,17,31,pos_change,m1,3.4775172316643204,90%,0.3541666666666667,0,0.0,0,0.9301948051948052,0.5746753246753247,0.3409090909090909,4.85551948051948,1.9070255786546275
165,TRMB,5,42,pos_change,m1,3.9634917023195877,90%,0.10638297872340426,0,0.0,0,0.06818181818181818,0.762987012987013,0.3409090909090909,2.8344155844155843,0.4718442502761414
166,RJF,9,40,pos_change,m1,4.086380638395815,90%,0.1836734693877551,0,0.0,0,0.34415584415584416,0.7792207792207793,0.3409090909090909,3.7110389610389616,0.9194356436390584
167,SWK,9,36,pos_change,m1,3.5024212721502415,90%,0.2,0,0.0,0,0.43506493506493504,0.6006493506493507,0.3409090909090909,3.448051948051948,0.8756053180375604
168,WHR,13,36,pos_change,m1,3.9974568398717896,90%,0.2653061224489796,0,0.0,0,0.698051948051948,0.7694805194805194,0.3409090909090909,4.7435064935064934,1.4435260810648132
169,ALL,7,37,pos_change,m1,3.1102465692508257,90%,0.1590909090909091,ALL,3130.0,18.40%,0.2077922077922078,0.37662337662337664,0.7402597402597403,2.4935064935064934,0.588425026615021
170,ALB,12,41,pos_change,m1,4.252703003660984,90%,0.22641509433962265,ALB,3519.0,42.09%,0.5292207792207793,0.8376623376623377,0.7564935064935064,4.857142857142858,1.2446935620471171
171,CPRT,9,35,pos_change,m1,3.8785363924733076,90%,0.20454545454545456,0,0.0,0,0.4659090909090909,0.7337662337662337,0.3409090909090909,3.9399350649350646,0.9973379294931364
172,BMY,13,32,pos_change,m1,2.553912465119998,90%,0.28888888888888886,BMY,7794.0,17.90%,0.775974025974026,0.11363636363636363,0.8311688311688312,3.5,1.037526938954999
173,FITB,16,28,pos_change,m1,3.444684793591842,90%,0.36363636363636365,0,0.0,0,0.939935064935065,0.5422077922077922,0.3409090909090909,4.787337662337662,1.96839131062391
174,CL,8,36,pos_change,m1,2.762116753084261,90%,0.18181818181818182,CL,2427.0,16.42%,0.3344155844155844,0.16883116883116883,0.724025974025974,2.233766233766234,0.6138037229076136
175,ATVI,5,41,pos_change,m1,3.5526834296223457,90%,0.10869565217391304,ATVI,22489.0,25.53%,0.07142857142857142,0.6168831168831169,0.9188311688311688,2.983766233766234,0.43325407678321287
176,CB,10,36,pos_change,m1,2.954967053345474,90%,0.21739130434782608,0,0.0,0,0.5113636363636364,0.2987012987012987,0.3409090909090909,2.771103896103896,0.8208241814848538
177,SNA,13,37,pos_change,m1,2.538814964920567,90%,0.26,0,0.0,0,0.6753246753246753,0.10714285714285714,0.3409090909090909,2.688311688311688,0.8920160687558749
178,MRK,8,34,pos_change,m1,2.8543807995494594,90%,0.19047619047619047,MRK,11671.0,18.80%,0.3782467532467532,0.22727272727272727,0.8831168831168831,2.6996753246753245,0.6716190116586963
179,HPQ,6,40,pos_change,m1,4.191611617722741,90%,0.13043478260869565,0,0.0,0,0.11688311688311688,0.8181818181818182,0.3409090909090909,3.146103896103896,0.6287417426584112
180,PNC,8,43,pos_change,m1,2.903767332076413,90%,0.1568627450980392,0,0.0,0,0.19480519480519481,0.2662337662337662,0.3409090909090909,1.724025974025974,0.5402357827118908
181,LNC,18,32,pos_change,m1,3.567114896274435,90%,0.36,0,0.0,0,0.935064935064935,0.6298701298701299,0.3409090909090909,5.035714285714286,2.006502129154369
182,KO,8,42,pos_change,m1,2.150839327494564,90%,0.16,KO,11653.0,14.46%,0.21915584415584416,0.00974025974025974,0.8798701298701299,1.5665584415584417,0.40968368142753603
183,TXN,5,37,pos_change,m1,3.904274417812689,90%,0.11904761904761904,TXN,7218.0,25.08%,0.09090909090909091,0.7467532467532467,0.8246753246753247,3.337662337662338,0.5276046510557688
184,F,14,36,pos_change,m1,3.4695233280374222,90%,0.28,F,82656.0,38.66%,0.7532467532467533,0.564935064935065,0.9837662337662337,4.938311688311688,1.3492590720145534
185,MCO,9,41,pos_change,m1,3.2459570639571034,90%,0.18,0,0.0,0,0.32142857142857145,0.43506493506493504,0.3409090909090909,2.6103896103896105,0.7125271603808274
186,SBUX,11,36,pos_change,m1,3.330072606715781,90%,0.23404255319148937,SBUX,7506.0,20.71%,0.5535714285714286,0.4837662337662338,0.827922077922078,3.9399350649350646,1.0175221853853775
187,TRV,8,39,pos_change,m1,2.9665090239241385,90%,0.1702127659574468,0,0.0,0,0.2727272727272727,0.30194805194805197,0.3409090909090909,2.064935064935065,0.6085146715741823
188,SWKS,4,49,pos_change,m1,5.4052958691908195,90%,0.07547169811320754,SWKS,5821.0,31.58%,0.02922077922077922,0.9642857142857143,0.8084415584415584,3.788961038961039,0.44124864238292405
189,RF,20,28,pos_change,m1,3.5982089165069757,90%,0.4166666666666667,0,0.0,0,0.9724025974025974,0.6493506493506493,0.3409090909090909,5.206168831168831,2.5701492260764116
190,AMD,13,35,pos_change,m1,6.466591858160883,90%,0.2708333333333333,AMD,182844.0,35.35%,0.7207792207792207,0.9967532467532467,0.9967532467532467,6.14935064935065,2.4018769758883276
191,IT,3,50,pos_change,m1,3.14029822992644,90%,0.05660377358490566,0,0.0,0,0.012987012987012988,0.38961038961038963,0.3409090909090909,1.5487012987012987,0.1884178937955864
192,OMC,13,31,pos_change,m1,2.8304839689626076,90%,0.29545454545454547,0,0.0,0,0.7922077922077922,0.2077922077922078,0.3409090909090909,3.340909090909091,1.1869771482746418
193,TSCO,12,39,pos_change,m1,4.183848266730898,90%,0.23529411764705882,0,0.0,0,0.564935064935065,0.8116883116883117,0.3409090909090909,4.47077922077922,1.2873379282248918
194,UNP,7,37,pos_change,m1,3.435171307084893,90%,0.1590909090909091,UNP,2217.0,20.50%,0.2077922077922078,0.525974025974026,0.7045454545454546,2.905844155844156,0.6498972743133581
195,ADP,12,37,pos_change,m1,2.4475572209679255,90%,0.24489795918367346,0,0.0,0,0.6168831168831169,0.06168831168831169,0.3409090909090909,2.3766233766233764,0.7938023419355433
196,VFC,12,33,pos_change,m1,3.5651633018314812,90%,0.26666666666666666,VFC,3622.0,31.15%,0.7077922077922078,0.6266233766233766,0.7597402597402597,4.762987012987012,1.2964230188478112
197,K,17,37,pos_change,m1,2.412630473592287,90%,0.3148148148148148,K,17379.0,20.82%,0.8538961038961039,0.05519480519480519,0.8993506493506493,3.626623376623377,1.1085058932721321
198,CSX,7,44,pos_change,m1,3.884059844132917,90%,0.13725490196078433,0,0.0,0,0.13636363636363635,0.737012987012987,0.3409090909090909,2.961038961038961,0.6179186115666004
199,PNR,6,38,pos_change,m1,4.113826087650168,90%,0.13636363636363635,0,0.0,0,0.1314935064935065,0.7857142857142857,0.3409090909090909,3.0925324675324677,0.6495514875237107
200,AON,9,36,pos_change,m1,2.7490893419420663,90%,0.2,0,0.0,0,0.43506493506493504,0.16233766233766234,0.3409090909090909,2.133116883116883,0.6872723354855166
201,TROW,10,37,pos_change,m1,3.5542991660638825,90%,0.2127659574468085,0,0.0,0,0.48863636363636365,0.6201298701298701,0.3409090909090909,3.667207792207792,0.9606213962334818
202,EQR,6,41,pos_change,m1,2.942100599744908,90%,0.1276595744680851,0,0.0,0,0.10714285714285714,0.2792207792207792,0.3409090909090909,1.4999999999999998,0.4305513072797426
203,CHD,8,41,pos_change,m1,3.348142236372595,90%,0.16326530612244897,0,0.0,0,0.23863636363636365,0.5,0.3409090909090909,2.5568181818181817,0.6532960461214818
204,LOW,13,41,pos_change,m1,3.676940245801899,90%,0.24074074074074073,LOW,10571.0,29.62%,0.6055194805194806,0.6818181818181818,0.8701298701298701,4.732142857142857,1.1658591023274312
205,PBCT,16,30,pos_change,m1,2.9444702216561955,90%,0.34782608695652173,0,0.0,0,0.9188311688311688,0.2824675324675325,0.3409090909090909,3.9448051948051948,1.5703841182166376
206,OKE,20,28,pos_change,m1,3.4630840805002556,90%,0.4166666666666667,0,0.0,0,0.9724025974025974,0.5584415584415584,0.3409090909090909,4.933441558441558,2.4736314860716115
207,^IXIC,8,35,pos_change,m1,2.2850551279341276,90%,0.18604651162790697,0,0.0,0,0.3538961038961039,0.032467532467532464,0.3409090909090909,1.4999999999999998,0.522298314956372
208,NEE,11,36,pos_change,m1,2.805411382539589,90%,0.23404255319148937,NEE,6243.0,21.65%,0.5535714285714286,0.18831168831168832,0.8181818181818182,3.043831168831169,0.8572090335537634
209,PPG,9,41,pos_change,m1,2.823061539036151,90%,0.18,0,0.0,0,0.32142857142857145,0.2012987012987013,0.3409090909090909,1.9090909090909092,0.6196964353981794
210,TFX,14,37,pos_change,m1,2.875988732984505,90%,0.27450980392156865,0,0.0,0,0.7418831168831169,0.24675324675324675,0.3409090909090909,3.3068181818181817,1.0882119530211642
211,BKR,17,27,pos_change,m1,4.785847144522741,90%,0.38636363636363635,BKR,2957.0,41.13%,0.952922077922078,0.9285714285714286,0.7305194805194806,6.375,3.0133111650698736
212,JBHT,4,41,pos_change,m1,3.5810607470603832,90%,0.08888888888888889,0,0.0,0,0.03896103896103896,0.6396103896103896,0.3409090909090909,2.376623376623377,0.349371780201013
213,ABMD,10,39,pos_change,m1,5.869981799729887,90%,0.20408163265306123,0,0.0,0,0.45292207792207795,0.9837662337662337,0.3409090909090909,4.650974025974026,1.5051235383922787
214,AJG,10,35,pos_change,m1,2.371698660512659,90%,0.2222222222222222,0,0.0,0,0.5178571428571429,0.048701298701298704,0.3409090909090909,2.0405844155844157,0.6776281887179025
215,EOG,15,34,pos_change,m1,4.502212284705362,90%,0.30612244897959184,0,0.0,0,0.8246753246753247,0.8896103896103896,0.3409090909090909,5.483766233766233,1.9862701256053068
216,PKI,7,40,pos_change,m1,3.409348426652295,90%,0.14893617021276595,0,0.0,0,0.1672077922077922,0.5162337662337663,0.3409090909090909,2.391233766233766,0.5966359746641515
217,INTC,12,30,pos_change,m1,3.237181236566872,90%,0.2857142857142857,INTC,51395.0,25.19%,0.7646103896103896,0.4318181818181818,0.9642857142857143,4.553571428571429,1.2948724946267487
218,CNP,14,39,pos_change,m1,3.2848083045091174,90%,0.2641509433962264,0,0.0,0,0.6915584415584416,0.4642857142857143,0.3409090909090909,3.8084415584415585,1.1791619554648112
219,ROP,11,36,pos_change,m1,3.338921238235088,90%,0.23404255319148937,0,0.0,0,0.5535714285714286,0.4935064935064935,0.3409090909090909,3.482142857142857,1.0202259339051658
220,ROL,5,49,pos_change,m1,3.7286413546994064,90%,0.09259259259259259,0,0.0,0,0.04220779220779221,0.698051948051948,0.3409090909090909,2.561688311688312,0.38047360762238835
221,IBM,13,34,pos_change,m1,2.5094849527369183,90%,0.2765957446808511,IBM,38068.0,18.52%,0.7483766233766234,0.09090909090909091,0.9545454545454546,3.472402597402597,0.9595089525170571
222,NTRS,13,38,pos_change,m1,3.2560637774961276,90%,0.2549019607843137,0,0.0,0,0.6558441558441559,0.4448051948051948,0.3409090909090909,3.6428571428571432,1.1139165554592014
223,MGM,14,34,pos_change,m1,5.065676576087493,90%,0.2916666666666667,MGM,8606.0,41.10%,0.7840909090909091,0.9512987012987013,0.8474025974025974,6.053571428571429,2.0858668254477917
224,COG,12,33,pos_change,m1,4.998947406436156,90%,0.26666666666666666,0,0.0,0,0.7077922077922078,0.948051948051948,0.3409090909090909,5.308441558441558,1.8177990568858746
225,CDNS,10,39,pos_change,m1,4.186340459843782,90%,0.20408163265306123,0,0.0,0,0.45292207792207795,0.814935064935065,0.3409090909090909,4.14448051948052,1.073420630729175
226,DXC,11,30,pos_change,m1,3.497449699689064,90%,0.2682926829268293,0,0.0,0,0.7142857142857143,0.5941558441558441,0.3409090909090909,4.266233766233766,1.2823982232193236
227,CTAS,9,39,pos_change,m1,3.488492455328603,90%,0.1875,0,0.0,0,0.36688311688311687,0.5876623376623377,0.3409090909090909,3.2045454545454546,0.8050367204604468
228,DVN,19,24,pos_change,m1,4.374783224787339,90%,0.4418604651162791,DVN,8198.0,47.83%,0.9805194805194806,0.8701298701298701,0.8376623376623377,6.38961038961039,3.4633700529566434
229,MHK,12,37,pos_change,m1,3.750420694624822,90%,0.24489795918367346,0,0.0,0,0.6168831168831169,0.711038961038961,0.3409090909090909,4.324675324675325,1.2163526577161587
230,CI,6,36,pos_change,m1,4.909252269442926,90%,0.14285714285714285,0,0.0,0,0.15422077922077923,0.9383116883116883,0.3409090909090909,3.6185064935064934,0.8182087115738209
231,C,13,32,pos_change,m1,3.2546780374701547,90%,0.28888888888888886,C,40067.0,26.82%,0.775974025974026,0.44155844155844154,0.961038961038961,4.613636363636363,1.3222129527222501
232,PGR,9,39,pos_change,m1,3.2140844632190424,90%,0.1875,0,0.0,0,0.36688311688311687,0.42857142857142855,0.3409090909090909,2.727272727272727,0.7417117992043945
233,LNT,7,34,pos_change,m1,2.5038446660546954,90%,0.17073170731707318,0,0.0,0,0.2792207792207792,0.08441558441558442,0.3409090909090909,1.4318181818181817,0.515497431246555
234,RHI,10,39,pos_change,m1,3.968493567189318,90%,0.20408163265306123,0,0.0,0,0.45292207792207795,0.7662337662337663,0.3409090909090909,3.9983766233766236,1.0175624531254661
235,DOV,11,36,pos_change,m1,3.6062404808384017,90%,0.23404255319148937,0,0.0,0,0.5535714285714286,0.6558441558441559,0.3409090909090909,3.9691558441558445,1.1019068135895116
236,ADSK,8,34,pos_change,m1,4.917062203425299,90%,0.19047619047619047,ADSK,3005.0,38.59%,0.3782467532467532,0.9415584415584416,0.7337662337662337,4.693181818181818,1.1569558125706585
237,GILD,5,39,pos_change,m1,3.6520961953017013,90%,0.11363636363636363,GILD,3645.0,26.08%,0.07954545454545454,0.672077922077922,0.762987012987013,3.017857142857143,0.46821746093611555
238,HAS,17,38,pos_change,m1,3.3667360830395165,90%,0.3090909090909091,0,0.0,0,0.8311688311688312,0.5032467532467533,0.3409090909090909,4.344155844155844,1.50617140557031
239,HRL,8,41,pos_change,m1,2.8972062876617897,90%,0.16326530612244897,0,0.0,0,0.23863636363636365,0.2597402597402597,0.3409090909090909,1.836038961038961,0.5653085439340076
240,AES,12,33,pos_change,m1,4.296415927422333,90%,0.26666666666666666,0,0.0,0,0.7077922077922078,0.8506493506493507,0.3409090909090909,5.016233766233766,1.562333064517212
241,AVB,15,40,pos_change,m1,2.522055721546001,90%,0.2727272727272727,0,0.0,0,0.7321428571428571,0.09415584415584416,0.3409090909090909,2.8198051948051943,0.9457708955797504
242,DD,9,39,pos_change,m1,3.104315790571437,90%,0.1875,DD,2311.0,23.53%,0.36688311688311687,0.37012987012987014,0.7175324675324676,2.928571428571429,0.7163805670549469
243,COO,7,39,pos_change,m1,4.241064050943153,90%,0.15217391304347827,0,0.0,0,0.17207792207792208,0.8311688311688312,0.3409090909090909,3.3506493506493507,0.7612166245282584
244,RTX,15,32,pos_change,m1,2.858206996685818,90%,0.3191489361702128,RTX,4289.0,21.52%,0.862012987012987,0.237012987012987,0.7824675324675324,4.079545454545455,1.3397845296964772
245,FISV,11,38,pos_change,m1,3.3026927381309905,90%,0.22448979591836735,FISV,3719.0,21.62%,0.5227272727272727,0.474025974025974,0.7662337662337663,3.7564935064935066,0.9560426347221289
246,ES,7,38,pos_change,m1,2.77689312119032,90%,0.15555555555555556,0,0.0,0,0.18506493506493507,0.17857142857142858,0.3409090909090909,1.4318181818181817,0.5115329433771642
247,KMB,17,35,pos_change,m1,2.3247560774236744,90%,0.3269230769230769,KMB,2271.0,18.29%,0.8847402597402597,0.03896103896103896,0.7142857142857143,3.4853896103896105,1.1291672376057846
248,WMB,13,31,pos_change,m1,4.069621662946839,90%,0.29545454545454547,0,0.0,0,0.7922077922077922,0.775974025974026,0.3409090909090909,5.045454545454546,1.7066155360744808
249,IDXX,9,40,pos_change,m1,3.890143013162721,90%,0.1836734693877551,0,0.0,0,0.34415584415584416,0.7402597402597403,0.3409090909090909,3.5941558441558445,0.8752821779616121
250,VTRS,12,32,pos_change,m1,4.357127469984613,90%,0.2727272727272727,VTRS,5111.0,48.61%,0.7321428571428571,0.8636363636363636,0.801948051948052,5.5892857142857135,1.6339228012442297
251,EA,2,38,pos_change,m1,4.6098247860805515,90%,0.05,EA,4261.0,30.41%,0.00974025974025974,0.9058441558441559,0.7792207792207793,3.525974025974026,0.24262235716213432
252,APD,9,36,pos_change,m1,3.1904285716494587,90%,0.2,0,0.0,0,0.43506493506493504,0.4155844155844156,0.3409090909090909,2.892857142857143,0.7976071429123647
253,TT,7,42,pos_change,m1,3.6909591847553314,90%,0.14285714285714285,0,0.0,0,0.15422077922077923,0.6883116883116883,0.3409090909090909,2.8685064935064934,0.6151598641258885
254,GE,20,29,pos_change,m1,2.8939807155560002,90%,0.40816326530612246,GE,28252.0,31.27%,0.9642857142857143,0.2532467532467532,0.9448051948051948,4.597402597402597,1.9958487693489657
255,DHI,9,43,pos_change,m1,4.891807371692374,90%,0.17307692307692307,0,0.0,0,0.2840909090909091,0.935064935064935,0.3409090909090909,3.9983766233766236,1.0238666591914272
256,SYK,13,29,pos_change,m1,2.9884352621096846,90%,0.30952380952380953,0,0.0,0,0.836038961038961,0.31493506493506496,0.3409090909090909,3.7938311688311686,1.3396433933595138
257,SYY,14,35,pos_change,m1,2.490699261034447,90%,0.2857142857142857,0,0.0,0,0.7646103896103896,0.07467532467532467,0.3409090909090909,2.858766233766234,0.9962797044137788
258,LRCX,6,37,pos_change,m1,5.514657286103261,90%,0.13953488372093023,0,0.0,0,0.1396103896103896,0.9707792207792207,0.3409090909090909,3.6720779220779214,0.894268749097826
259,USB,8,39,pos_change,m1,2.704553388515076,90%,0.1702127659574468,USB,2169.0,23.78%,0.2727272727272727,0.1461038961038961,0.698051948051948,1.9545454545454546,0.5547801822595028
260,NEM,10,37,pos_change,m1,4.234607612819328,90%,0.2127659574468085,NEM,20728.0,29.58%,0.48863636363636365,0.827922077922078,0.9123376623376623,4.862012987012987,1.1444885440052237
261,NVR,10,34,pos_change,m1,4.149699709992708,90%,0.22727272727272727,0,0.0,0,0.5340909090909091,0.7954545454545454,0.3409090909090909,4.329545454545454,1.2204999147037376
262,KLAC,5,39,pos_change,m1,4.362950422704228,90%,0.11363636363636363,0,0.0,0,0.07954545454545454,0.8668831168831169,0.3409090909090909,3.1801948051948052,0.5593526182954138
263,TER,9,38,pos_change,m1,6.041240078108795,90%,0.19148936170212766,0,0.0,0,0.38636363636363635,0.987012987012987,0.3409090909090909,4.461038961038962,1.4308200184994515
264,ZION,16,28,pos_change,m1,3.269983929225396,90%,0.36363636363636365,0,0.0,0,0.939935064935065,0.4577922077922078,0.3409090909090909,4.534090909090909,1.8685622452716548
265,MCHP,11,31,pos_change,m1,4.272381927517954,90%,0.2619047619047619,0,0.0,0,0.6883116883116883,0.8409090909090909,0.3409090909090909,4.928571428571429,1.5160064904095965
266,REGN,8,41,pos_change,m1,5.6606767264743105,90%,0.16326530612244897,REGN,2168.0,31.28%,0.23863636363636365,0.9805194805194806,0.6948051948051948,4.3522727272727275,1.1045222880925483
267,BIO,5,43,pos_change,m1,3.261062698550701,90%,0.10416666666666667,0,0.0,0,0.0633116883116883,0.4512987012987013,0.3409090909090909,1.8847402597402596,0.37919333704077923
268,BSX,8,41,pos_change,m1,4.721487078805801,90%,0.16326530612244897,BSX,3471.0,23.92%,0.23863636363636365,0.9155844155844156,0.7532467532467533,4.215909090909091,0.9212657714743024
269,MS,8,44,pos_change,m1,3.8267595630471076,90%,0.15384615384615385,MS,26956.0,25.13%,0.17694805194805194,0.7175324675324676,0.9415584415584416,3.625,0.6957744660085651
270,COP,20,24,pos_change,m1,3.454090695050838,90%,0.45454545454545453,COP,8735.0,36.67%,0.9837662337662337,0.5487012987012987,0.8538961038961039,5.451298701298701,2.878408912542365
271,PRGO,8,38,pos_change,m1,4.086929297183737,90%,0.17391304347826086,0,0.0,0,0.29545454545454547,0.7824675324675324,0.3409090909090909,3.574675324675325,0.8604061678281552
272,MO,12,36,pos_change,m1,3.0658950418886532,90%,0.25,MO,9010.0,20.94%,0.6396103896103896,0.35064935064935066,0.8603896103896104,3.8311688311688314,1.0219650139628844
273,PPL,15,34,pos_change,m1,2.6420991552607864,90%,0.30612244897959184,0,0.0,0,0.8246753246753247,0.12987012987012986,0.3409090909090909,3.204545454545454,1.1656319802621118
274,DIS,6,43,pos_change,m1,2.4989226910160043,90%,0.12244897959183673,DIS,56608.0,29.70%,0.09902597402597403,0.08116883116883117,0.9707792207792207,1.5113636363636362,0.3486868871185122
275,UHS,13,35,pos_change,m1,3.6907324759761413,90%,0.2708333333333333,0,0.0,0,0.7207792207792207,0.685064935064935,0.3409090909090909,4.558441558441558,1.370843491076852
276,WFC,13,35,pos_change,m1,2.55358413035749,90%,0.2708333333333333,WFC,83079.0,29.13%,0.7207792207792207,0.11038961038961038,0.987012987012987,3.48051948051948,0.9484741055613533
277,EFX,9,37,pos_change,m1,3.02798535079177,90%,0.1956521739130435,0,0.0,0,0.40584415584415584,0.3344155844155844,0.3409090909090909,2.561688311688312,0.7365369772196197
278,NLOK,9,43,pos_change,m1,3.9324410127602567,90%,0.17307692307692307,0,0.0,0,0.2840909090909091,0.7597402597402597,0.3409090909090909,3.4724025974025974,0.8230690491823793
279,PAYX,9,41,pos_change,m1,3.1775758700038033,90%,0.18,0,0.0,0,0.32142857142857145,0.4090909090909091,0.3409090909090909,2.5324675324675328,0.6975166543910787
280,TXT,13,34,pos_change,m1,3.4285130284314413,90%,0.2765957446808511,0,0.0,0,0.7483766233766234,0.5227272727272727,0.3409090909090909,4.154220779220779,1.3109020402826101
281,PNW,14,33,pos_change,m1,2.2255384150737996,90%,0.2978723404255319,0,0.0,0,0.8003246753246753,0.022727272727272728,0.3409090909090909,2.8100649350649354,0.9441678124555513
282,BA,12,38,pos_change,m1,3.4936326035149534,90%,0.24,BA,87344.0,32.59%,0.599025974025974,0.5909090909090909,0.9902597402597403,4.560064935064935,1.1032524011099853
283,CAG,17,27,pos_change,m1,2.5329385613783337,90%,0.38636363636363635,0,0.0,0,0.952922077922078,0.10064935064935066,0.3409090909090909,3.501623376623377,1.594813168275247
284,EXC,15,34,pos_change,m1,2.822956759409299,90%,0.30612244897959184,0,0.0,0,0.8246753246753247,0.19805194805194806,0.3409090909090909,3.4090909090909087,1.2454220997393965
285,VLO,8,41,pos_change,m1,5.068721912484587,90%,0.16326530612244897,VLO,4945.0,36.28%,0.23863636363636365,0.9545454545454546,0.7954545454545454,4.375,0.9890189097530899
286,PG,8,35,pos_change,m1,2.2131882927698974,90%,0.18604651162790697,PG,3792.0,15.38%,0.3538961038961039,0.016233766233766232,0.7694805194805194,1.8798701298701297,0.5058716097759766
287,WBA,8,35,pos_change,m1,3.4805054661741197,90%,0.18604651162790697,WBA,8655.0,25.77%,0.3538961038961039,0.5811688311688312,0.8506493506493507,3.655844155844156,0.7955441065540845
288,UDR,8,36,pos_change,m1,2.8553313147843467,90%,0.18181818181818182,0,0.0,0,0.3344155844155844,0.2305194805194805,0.3409090909090909,2.0357142857142856,0.6345180699520772
289,SEE,12,36,pos_change,m1,3.670959668695618,90%,0.25,0,0.0,0,0.6396103896103896,0.6785714285714286,0.3409090909090909,4.295454545454546,1.2236532228985393
290,FRT,13,30,pos_change,m1,2.922892650790026,90%,0.3023255813953488,0,0.0,0,0.8068181818181818,0.2694805194805195,0.3409090909090909,3.5698051948051948,1.2665868153423445
291,WST,8,36,pos_change,m1,3.24607225570596,90%,0.18181818181818182,0,0.0,0,0.3344155844155844,0.4383116883116883,0.3409090909090909,2.659090909090909,0.72134939015688
292,HAL,12,37,pos_change,m1,5.44088640690956,90%,0.24489795918367346,HAL,29573.0,45.63%,0.6168831168831169,0.9675324675324676,0.948051948051948,5.7012987012987,1.7646118076463437
293,KIM,20,23,pos_change,m1,3.3334989455850073,90%,0.46511627906976744,0,0.0,0,0.9902597402597403,0.487012987012987,0.3409090909090909,4.7727272727272725,2.8986947352913104
294,ESS,18,25,pos_change,m1,3.1388902592257653,90%,0.4186046511627907,0,0.0,0,0.9772727272727273,0.38636363636363635,0.3409090909090909,4.431818181818182,2.2600009866425514
295,WELL,12,34,pos_change,m1,2.7167336786458427,90%,0.2608695652173913,0,0.0,0,0.6834415584415584,0.1525974025974026,0.3409090909090909,2.849025974025974,0.9588471806985328
296,MCD,12,37,pos_change,m1,2.8291528782272386,90%,0.24489795918367346,MCD,2210.0,16.77%,0.6168831168831169,0.20454545454545456,0.7012987012987013,3.1655844155844157,0.9175630956412666
297,NKE,10,39,pos_change,m1,3.3984295839988627,90%,0.20408163265306123,NKE,9032.0,23.80%,0.45292207792207795,0.512987012987013,0.8636363636363636,3.7613636363636362,0.8713922010253494
298,AEP,19,36,pos_change,m1,2.430985700909175,90%,0.34545454545454546,0,0.0,0,0.9058441558441559,0.05844155844155844,0.3409090909090909,3.233766233766234,1.2830202310353978
299,TAP,13,27,pos_change,m1,3.0865566340394177,90%,0.325,TAP,5013.0,27.92%,0.875,0.35714285714285715,0.7987012987012987,4.49512987012987,1.4861198608337938
300,EIX,10,34,pos_change,m1,2.858043422453675,90%,0.22727272727272727,0,0.0,0,0.5340909090909091,0.23376623376623376,0.3409090909090909,2.644480519480519,0.8406010066040221
301,PEG,14,32,pos_change,m1,2.7077934358311686,90%,0.30434782608695654,0,0.0,0,0.814935064935065,0.14935064935064934,0.3409090909090909,3.2337662337662336,1.1846596281761363
